Date,Open,High,Low,Close
10/20/2017,"2,561.00","2,574.50","2,559.50","2,574.00"
10/19/2017,"2,560.00","2,561.50","2,542.50","2,560.50"
10/18/2017,"2,556.50","2,562.25","2,556.25","2,560.10"
10/17/2017,"2,555.50","2,557.75","2,552.25","2,556.90"
10/16/2017,"2,552.25","2,557.75","2,550.75","2,556.20"
10/13/2017,"2,548.00","2,555.50","2,547.00","2,552.80"
10/12/2017,"2,552.25","2,553.25","2,546.25","2,549.40"
10/11/2017,"2,548.75","2,553.50","2,544.25","2,553.00"
10/10/2017,"2,543.25","2,553.25","2,542.75","2,548.50"
10/09/2017,"2,543.25","2,550.50","2,539.25","2,543.80"
10/06/2017,"2,548.75","2,549.75","2,541.50","2,545.10"
10/05/2017,"2,535.25","2,550.75","2,534.50","2,549.90"
10/04/2017,"2,533.00","2,538.00","2,529.00","2,536.20"
10/03/2017,"2,527.25","2,533.50","2,525.50","2,532.80"
10/02/2017,"2,518.00","2,528.00","2,517.00","2,526.30"
09/29/2017,"2,507.75","2,517.75","2,504.75","2,516.10"
09/28/2017,"2,503.25","2,508.25","2,499.00","2,507.70"
09/27/2017,"2,495.00","2,509.25","2,493.00","2,504.50"
09/26/2017,"2,498.00","2,501.25","2,492.25","2,495.60"
09/25/2017,"2,499.00","2,504.50","2,485.00","2,497.00"
09/22/2017,"2,500.75","2,501.00","2,492.00","2,499.40"
09/21/2017,"2,504.50","2,506.25","2,496.50","2,500.90"
09/20/2017,"2,503.75","2,507.25","2,494.00","2,505.20"
09/19/2017,"2,502.75","2,506.00","2,501.00","2,504.70"
09/18/2017,"2,499.00","2,506.00","2,497.75","2,502.70"
09/15/2017,"2,493.75","2,500.00","2,487.00","2,497.20"
09/14/2017,"2,494.50","2,496.25","2,487.50","2,494.30"
09/13/2017,"2,495.25","2,495.50","2,489.00","2,494.70"
09/12/2017,"2,486.50","2,495.00","2,485.25","2,494.20"
09/11/2017,"2,467.75","2,487.25","2,466.75","2,485.80"
09/08/2017,"2,464.75","2,465.75","2,455.25","2,461.00"
09/07/2017,"2,462.25","2,467.00","2,455.75","2,464.70"
09/06/2017,"2,460.25","2,469.00","2,456.50","2,465.50"
09/05/2017,"2,461.25","2,471.25","2,445.50","2,459.75"
09/01/2017,"2,470.25","2,479.75","2,470.00","2,474.25"
08/31/2017,"2,455.25","2,474.25","2,454.75","2,470.00"
08/30/2017,"2,446.50","2,459.75","2,442.75","2,455.75"
08/29/2017,"2,434.00","2,448.50","2,421.00","2,447.00"
08/28/2017,"2,442.00","2,449.25","2,436.25","2,443.75"
08/25/2017,"2,442.50","2,453.50","2,437.50","2,442.50"
08/24/2017,"2,440.25","2,449.00","2,434.50","2,440.75"
08/23/2017,"2,453.00","2,454.75","2,438.75","2,441.50"
08/22/2017,"2,428.00","2,454.25","2,427.50","2,452.75"
08/21/2017,"2,428.75","2,431.50","2,415.75","2,428.00"
08/18/2017,"2,426.75","2,439.50","2,419.50","2,426.75"
08/17/2017,"2,466.75","2,468.50","2,423.75","2,429.50"
08/16/2017,"2,464.50","2,474.00","2,461.50","2,467.50"
08/15/2017,"2,464.50","2,473.25","2,460.00","2,463.75"
08/14/2017,"2,441.50","2,466.50","2,441.50","2,463.50"
08/11/2017,"2,434.50","2,446.50","2,430.25","2,440.00"
08/10/2017,"2,474.00","2,474.25","2,432.75","2,437.50"
08/09/2017,"2,470.00","2,474.50","2,459.00","2,473.00"
08/08/2017,"2,477.50","2,488.50","2,467.50","2,472.75"
08/07/2017,"2,472.25","2,478.25","2,472.00","2,477.50"
08/04/2017,"2,470.75","2,477.75","2,467.75","2,472.00"
08/03/2017,"2,473.25","2,474.50","2,466.00","2,471.75"
08/02/2017,"2,474.00","2,476.00","2,463.25","2,473.50"
08/01/2017,"2,468.00","2,477.25","2,466.25","2,472.25"
07/31/2017,"2,470.50","2,475.00","2,465.25","2,468.00"
07/28/2017,"2,472.00","2,472.00","2,461.50","2,470.25"
07/27/2017,"2,474.50","2,480.50","2,457.00","2,472.00"
07/26/2017,"2,475.25","2,479.75","2,471.50","2,473.25"
07/25/2017,"2,467.00","2,478.75","2,466.25","2,474.00"
07/24/2017,"2,469.75","2,470.50","2,463.50","2,468.50"
07/21/2017,"2,472.50","2,475.25","2,462.75","2,469.50"
07/20/2017,"2,471.00","2,476.25","2,465.50","2,471.25"
07/19/2017,"2,459.75","2,472.00","2,457.75","2,471.50"
07/18/2017,"2,459.25","2,461.00","2,448.00","2,457.75"
07/17/2017,"2,457.00","2,460.50","2,454.00","2,458.50"
07/14/2017,"2,446.50","2,461.25","2,442.00","2,456.00"
07/13/2017,"2,441.25","2,447.00","2,439.00","2,445.50"
07/12/2017,"2,425.00","2,443.75","2,422.50","2,440.00"
07/11/2017,"2,423.75","2,427.75","2,410.25","2,424.50"
07/10/2017,"2,423.00","2,430.00","2,419.25","2,424.50"
07/07/2017,"2,409.25","2,425.00","2,407.50","2,422.50"
07/06/2017,"2,428.00","2,430.50","2,405.25","2,408.50"
07/05/2017,"2,423.75","2,432.25","2,419.25","2,428.00"
07/03/2017,"2,422.00","2,436.50","2,421.50","2,425.00"
06/30/2017,"2,420.75","2,429.75","2,415.00","2,421.00"
06/29/2017,"2,442.00","2,445.00","2,402.25","2,420.00"
06/28/2017,"2,417.00","2,442.50","2,413.75","2,438.50"
06/27/2017,"2,435.75","2,437.25","2,416.50","2,420.50"
06/26/2017,"2,432.00","2,447.50","2,430.00","2,436.00"
06/23/2017,"2,431.25","2,438.75","2,428.25","2,435.00"
06/22/2017,"2,431.75","2,439.00","2,428.00","2,431.75"
06/21/2017,"2,435.75","2,440.00","2,428.00","2,433.50"
06/20/2017,"2,447.75","2,451.00","2,434.00","2,437.50"
06/19/2017,"2,433.50","2,451.50","2,432.75","2,447.50"
06/16/2017,"2,431.25","2,436.75","2,420.25","2,431.00"
06/15/2017,"2,433.75","2,434.50","2,416.25","2,432.00"
06/14/2017,"2,438.25","2,443.25","2,425.75","2,435.25"
06/13/2017,"2,426.50","2,439.25","2,425.25","2,438.00"
06/12/2017,"2,428.00","2,428.75","2,416.75","2,426.50"
06/09/2017,"2,425.25","2,443.50","2,412.50","2,428.25"
06/08/2017,"2,430.25","2,436.75","2,425.00","2,430.25"
06/07/2017,"2,429.50","2,435.00","2,424.00","2,432.00"
06/06/2017,"2,434.25","2,435.75","2,426.25","2,430.75"
06/05/2017,"2,435.25","2,439.00","2,433.00","2,434.50"
06/02/2017,"2,429.25","2,439.75","2,427.00","2,437.75"
06/01/2017,"2,413.75","2,430.50","2,410.50","2,429.50"
05/31/2017,"2,410.50","2,416.75","2,402.75","2,411.00"
05/30/2017,"2,414.00","2,417.00","2,407.75","2,410.75"
05/26/2017,"2,413.00","2,415.75","2,408.00","2,413.75"
05/25/2017,"2,403.00","2,417.75","2,402.50","2,413.50"
05/24/2017,"2,397.00","2,404.00","2,394.75","2,402.00"
05/23/2017,"2,393.50","2,399.50","2,386.75","2,398.00"
05/22/2017,"2,381.75","2,394.25","2,378.25","2,392.75"
05/19/2017,"2,364.00","2,388.00","2,361.00","2,381.50"
05/18/2017,"2,355.00","2,375.00","2,344.50","2,363.50"
05/17/2017,"2,396.50","2,396.75","2,354.75","2,357.50"
05/16/2017,"2,399.75","2,404.50","2,393.75","2,397.00"
05/15/2017,"2,388.75","2,402.25","2,388.00","2,398.50"
05/12/2017,"2,390.25","2,391.50","2,384.25","2,388.75"
05/11/2017,"2,395.00","2,395.25","2,379.00","2,391.00"
05/10/2017,"2,391.75","2,397.00","2,387.50","2,395.25"
05/09/2017,"2,394.50","2,400.00","2,388.75","2,393.25"
05/08/2017,"2,402.50","2,403.75","2,389.75","2,395.00"
05/05/2017,"2,386.00","2,399.25","2,379.00","2,397.75"
05/04/2017,"2,382.00","2,390.75","2,376.00","2,385.50"
05/03/2017,"2,384.00","2,386.00","2,375.50","2,383.25"
05/02/2017,"2,386.25","2,388.75","2,381.75","2,385.75"
05/01/2017,"2,381.50","2,390.75","2,377.00","2,387.00"
04/28/2017,"2,386.25","2,388.75","2,378.25","2,380.50"
04/27/2017,"2,381.50","2,388.75","2,378.75","2,386.00"
04/26/2017,"2,383.00","2,394.75","2,381.50","2,382.25"
04/25/2017,"2,370.00","2,389.25","2,368.25","2,385.00"
04/24/2017,"2,365.75","2,376.75","2,365.25","2,370.00"
04/21/2017,"2,352.75","2,356.00","2,340.50","2,347.50"
04/20/2017,"2,333.25","2,358.25","2,332.50","2,352.00"
04/19/2017,"2,337.75","2,349.25","2,331.25","2,333.75"
04/18/2017,"2,345.00","2,347.00","2,330.25","2,337.25"
04/17/2017,"2,324.00","2,346.00","2,322.75","2,345.00"
04/13/2017,"2,338.75","2,345.00","2,324.00","2,327.50"
04/12/2017,"2,351.75","2,356.50","2,337.50","2,340.75"
04/11/2017,"2,354.25","2,355.75","2,333.25","2,351.00"
04/10/2017,"2,351.75","2,363.25","2,347.50","2,352.50"
04/07/2017,"2,355.25","2,360.75","2,336.75","2,352.25"
04/06/2017,"2,345.50","2,361.25","2,338.00","2,353.75"
04/05/2017,"2,358.75","2,375.00","2,343.75","2,346.50"
04/04/2017,"2,354.25","2,358.75","2,344.75","2,356.50"
04/03/2017,"2,357.50","2,363.25","2,340.00","2,356.00"
03/31/2017,"2,365.50","2,366.75","2,356.75","2,359.25"
03/30/2017,"2,357.00","2,366.75","2,353.25","2,364.50"
03/29/2017,"2,353.00","2,359.75","2,348.75","2,357.00"
03/28/2017,"2,340.50","2,360.50","2,333.50","2,351.50"
03/27/2017,"2,337.00","2,341.50","2,317.75","2,338.50"
03/24/2017,"2,341.00","2,352.75","2,331.75","2,344.75"
03/23/2017,"2,342.25","2,356.00","2,338.25","2,340.00"
03/22/2017,"2,340.50","2,348.75","2,332.25","2,342.50"
03/21/2017,"2,369.00","2,378.75","2,338.00","2,342.25"
03/20/2017,"2,373.75","2,376.00","2,365.50","2,370.25"
03/17/2017,"2,379.25","2,382.25","2,372.75","2,375.25"
03/16/2017,"2,379.25","2,388.75","2,373.50","2,379.00"
03/15/2017,"2,363.50","2,387.75","2,363.00","2,380.50"
03/14/2017,"2,370.75","2,371.50","2,354.75","2,363.00"
03/13/2017,"2,367.75","2,372.00","2,364.75","2,371.75"
03/10/2017,"2,364.50","2,376.25","2,359.00","2,368.50"
03/09/2017,"2,360.25","2,366.25","2,351.00","2,363.25"
03/08/2017,"2,365.75","2,373.00","2,359.50","2,364.00"
03/07/2017,"2,371.25","2,375.50","2,364.50","2,366.50"
03/06/2017,"2,380.25","2,380.75","2,367.00","2,375.50"
03/03/2017,"2,379.75","2,383.25","2,373.75","2,381.25"
03/02/2017,"2,392.25","2,394.25","2,378.00","2,382.00"
03/01/2017,"2,364.50","2,401.00","2,363.25","2,393.50"
02/28/2017,"2,365.75","2,368.75","2,357.50","2,362.75"
02/27/2017,"2,362.75","2,370.75","2,361.00","2,368.25"
02/24/2017,"2,361.50","2,365.75","2,349.50","2,365.00"
02/23/2017,"2,362.00","2,367.50","2,353.00","2,362.75"
02/22/2017,"2,360.00","2,363.75","2,355.25","2,361.00"
02/21/2017,"2,346.50","2,365.00","2,346.00","2,360.00"
02/17/2017,"2,345.00","2,348.75","2,336.50","2,348.00"
02/16/2017,"2,350.25","2,350.75","2,336.75","2,345.50"
02/15/2017,"2,335.50","2,351.50","2,331.25","2,350.50"
02/14/2017,"2,326.50","2,337.75","2,319.75","2,337.00"
02/13/2017,"2,314.25","2,329.00","2,313.25","2,326.25"
02/10/2017,"2,304.25","2,315.75","2,303.00","2,312.75"
02/09/2017,"2,290.50","2,307.75","2,287.75","2,304.25"
02/08/2017,"2,285.75","2,292.00","2,281.00","2,290.25"
02/07/2017,"2,286.25","2,295.00","2,284.00","2,288.50"
02/06/2017,"2,293.00","2,294.25","2,283.50","2,286.50"
02/03/2017,"2,274.00","2,294.00","2,270.50","2,291.00"
02/02/2017,"2,275.00","2,279.75","2,264.50","2,275.50"
02/01/2017,"2,277.00","2,285.00","2,268.25","2,274.50"
01/31/2017,"2,275.75","2,278.25","2,262.25","2,274.50"
01/30/2017,"2,282.00","2,285.75","2,263.25","2,276.00"
01/27/2017,"2,294.00","2,296.75","2,287.00","2,289.00"
01/26/2017,"2,293.75","2,299.50","2,289.50","2,294.00"
01/25/2017,"2,275.75","2,295.25","2,274.75","2,294.00"
01/24/2017,"2,260.75","2,280.50","2,259.50","2,274.50"
01/23/2017,"2,266.00","2,267.50","2,251.75","2,262.00"
01/20/2017,"2,261.00","2,272.75","2,259.75","2,266.00"
01/19/2017,"2,265.50","2,269.50","2,253.00","2,261.50"
01/18/2017,"2,262.00","2,268.50","2,258.25","2,266.50"
01/17/2017,"2,270.25","2,270.50","2,257.25","2,262.75"
01/13/2017,"2,264.50","2,273.50","2,262.75","2,272.50"
01/12/2017,"2,270.50","2,270.50","2,248.50","2,263.50"
01/11/2017,"2,263.75","2,271.75","2,255.00","2,270.50"
01/10/2017,"2,264.50","2,274.00","2,259.50","2,263.75"
01/09/2017,"2,271.25","2,275.25","2,263.50","2,265.00"
01/06/2017,"2,264.25","2,277.00","2,258.25","2,271.50"
01/05/2017,"2,264.50","2,266.00","2,254.00","2,264.25"
01/04/2017,"2,252.75","2,267.25","2,251.00","2,264.25"
01/03/2017,"2,240.75","2,259.50","2,239.50","2,252.50"
