Date,Open,High,Low,Close
07/19/2013,"1,680.00","1,690.50","1,675.25","1,689.50"
07/18/2013,"1,676.75","1,688.50","1,671.75","1,680.60"
07/17/2013,"1,671.75","1,680.50","1,665.75","1,675.60"
07/16/2013,"1,677.75","1,679.50","1,666.50","1,671.20"
07/15/2013,"1,670.00","1,679.50","1,669.75","1,677.50"
07/12/2013,"1,669.00","1,674.25","1,666.25","1,670.30"
07/11/2013,"1,658.25","1,671.75","1,657.50","1,670.10"
07/10/2013,"1,647.00","1,658.75","1,641.25","1,648.60"
07/09/2013,"1,636.75","1,649.00","1,635.75","1,645.60"
07/08/2013,"1,628.50","1,639.50","1,626.00","1,635.50"
07/05/2013,"1,623.75","1,630.75","1,608.25","1,627.30"
07/03/2013,"1,607.00","1,613.00","1,594.00","1,609.10"
07/02/2013,"1,606.75","1,618.50","1,600.25","1,607.20"
07/01/2013,"1,600.25","1,620.50","1,593.25","1,606.70"
06/28/2013,"1,606.25","1,614.50","1,594.25","1,599.30"
06/27/2013,"1,596.75","1,614.25","1,594.75","1,606.60"
06/26/2013,"1,580.25","1,601.25","1,573.00","1,595.50"
06/25/2013,"1,566.50","1,587.75","1,558.25","1,581.40"
06/24/2013,"1,583.75","1,586.25","1,553.25","1,566.20"
06/21/2013,"1,584.25","1,597.25","1,570.50","1,584.10"
06/20/2013,"1,620.75","1,623.00","1,577.00","1,583.90"
06/19/2013,"1,646.50","1,649.00","1,620.25","1,623.70"
06/18/2013,"1,634.75","1,648.75","1,632.25","1,645.20"
06/17/2013,"1,618.75","1,641.00","1,618.00","1,633.70"
06/14/2013,"1,631.50","1,635.00","1,617.25","1,618.40"
06/13/2013,"1,605.00","1,633.50","1,591.75","1,630.90"
06/12/2013,"1,621.50","1,632.25","1,603.50","1,604.00"
06/11/2013,"1,642.00","1,642.50","1,621.50","1,627.10"
06/10/2013,"1,636.50","1,648.50","1,634.50","1,642.10"
06/07/2013,"1,622.00","1,644.00","1,618.00","1,638.60"
06/06/2013,"1,608.50","1,624.25","1,596.50","1,622.70"
06/05/2013,"1,629.25","1,632.25","1,605.50","1,608.00"
06/04/2013,"1,635.75","1,645.75","1,621.50","1,631.20"
06/03/2013,"1,629.50","1,639.00","1,620.75","1,636.20"
05/31/2013,"1,653.75","1,658.00","1,626.25","1,629.00"
05/30/2013,"1,646.50","1,660.75","1,641.00","1,653.60"
05/29/2013,"1,654.25","1,656.75","1,638.00","1,647.00"
05/28/2013,"1,652.25","1,672.75","1,644.25","1,654.60"
05/24/2013,"1,651.25","1,655.25","1,634.50","1,650.60"
05/23/2013,"1,657.50","1,659.00","1,632.75","1,650.00"
05/22/2013,"1,665.75","1,685.75","1,646.50","1,655.60"
05/21/2013,"1,663.50","1,673.25","1,660.00","1,665.60"
05/20/2013,"1,662.50","1,670.75","1,659.75","1,664.60"
05/17/2013,"1,649.50","1,665.75","1,648.25","1,663.00"
05/16/2013,"1,655.25","1,658.75","1,646.00","1,648.10"
05/15/2013,"1,647.50","1,659.75","1,642.75","1,654.30"
05/14/2013,"1,630.75","1,648.75","1,626.50","1,648.00"
05/13/2013,"1,625.50","1,633.25","1,621.50","1,630.80"
05/10/2013,"1,626.00","1,631.00","1,620.25","1,629.60"
05/09/2013,"1,628.25","1,632.25","1,620.00","1,624.60"
05/08/2013,"1,620.75","1,629.50","1,617.00","1,628.70"
05/07/2013,"1,612.50","1,621.75","1,609.25","1,620.60"
05/06/2013,"1,608.25","1,615.25","1,607.25","1,613.40"
05/03/2013,"1,592.25","1,614.25","1,589.50","1,608.50"
05/02/2013,"1,579.25","1,594.25","1,578.75","1,592.30"
05/01/2013,"1,593.75","1,595.50","1,576.00","1,577.30"
04/30/2013,"1,588.50","1,594.25","1,581.25","1,592.20"
04/29/2013,"1,576.25","1,592.25","1,573.75","1,588.20"
04/26/2013,"1,581.50","1,582.50","1,572.50","1,576.50"
04/25/2013,"1,573.00","1,588.25","1,570.75","1,581.70"
04/24/2013,"1,573.50","1,579.00","1,570.75","1,574.10"
04/23/2013,"1,557.25","1,577.00","1,548.75","1,573.60"
04/22/2013,"1,548.50","1,561.00","1,542.75","1,555.90"
04/19/2013,"1,537.00","1,550.75","1,535.25","1,547.60"
04/18/2013,"1,544.50","1,553.50","1,530.75","1,534.00"
04/17/2013,"1,569.25","1,569.50","1,538.00","1,546.10"
04/16/2013,"1,542.50","1,570.75","1,542.25","1,568.70"
04/15/2013,"1,582.25","1,583.00","1,538.75","1,543.50"
04/12/2013,"1,588.25","1,589.75","1,575.00","1,581.90"
04/11/2013,"1,583.50","1,593.00","1,580.75","1,587.70"
04/10/2013,"1,563.75","1,584.50","1,561.00","1,582.70"
04/09/2013,"1,560.75","1,569.00","1,555.50","1,563.20"
04/08/2013,"1,545.50","1,562.75","1,543.00","1,559.20"
04/05/2013,"1,554.75","1,555.25","1,533.25","1,546.00"
04/04/2013,"1,548.50","1,557.50","1,546.00","1,554.50"
04/03/2013,"1,566.00","1,567.75","1,544.00","1,548.50"
04/02/2013,"1,556.25","1,568.00","1,554.25","1,564.40"
04/01/2013,"1,563.00","1,565.00","1,552.50","1,555.90"
03/28/2013,"1,556.75","1,564.50","1,549.75","1,562.70"
03/27/2013,"1,558.25","1,560.50","1,545.75","1,556.80"
03/26/2013,"1,548.25","1,558.75","1,546.75","1,557.20"
03/25/2013,"1,550.00","1,560.50","1,539.00","1,546.90"
03/22/2013,"1,538.50","1,554.00","1,535.00","1,552.00"
03/21/2013,"1,549.50","1,550.75","1,536.50","1,539.10"
03/20/2013,"1,539.25","1,555.75","1,536.50","1,549.10"
03/19/2013,"1,547.25","1,551.25","1,531.75","1,542.20"
03/18/2013,"1,544.00","1,552.50","1,529.50","1,546.80"
03/15/2013,"1,554.50","1,558.75","1,549.00","1,553.60"
03/14/2013,"1,550.75","1,557.25","1,549.00","1,556.00"
03/13/2013,"1,547.75","1,551.25","1,542.25","1,550.00"
03/12/2013,"1,551.50","1,551.50","1,541.75","1,546.80"
03/11/2013,"1,543.00","1,551.75","1,540.50","1,550.50"
03/08/2013,"1,538.00","1,547.75","1,535.25","1,544.50"
03/07/2013,"1,535.00","1,540.50","1,532.50","1,537.70"
03/06/2013,"1,539.00","1,544.75","1,537.00","1,539.10"
03/05/2013,"1,526.75","1,542.75","1,524.50","1,537.10"
03/04/2013,"1,514.75","1,527.50","1,507.00","1,525.70"
03/01/2013,"1,512.50","1,519.00","1,499.50","1,516.50"
02/28/2013,"1,516.25","1,524.50","1,508.75","1,513.30"
02/27/2013,"1,493.25","1,519.25","1,490.00","1,515.80"
02/26/2013,"1,485.50","1,497.75","1,482.75","1,492.40"
02/25/2013,"1,515.50","1,524.50","1,481.75","1,487.20"
02/22/2013,"1,502.25","1,515.00","1,502.00","1,514.60"
02/21/2013,"1,507.75","1,509.75","1,495.00","1,501.10"
02/20/2013,"1,528.75","1,530.00","1,506.50","1,507.10"
02/19/2013,"1,518.00","1,529.00","1,515.25","1,528.00"
02/15/2013,"1,518.75","1,521.75","1,511.25","1,517.10"
02/14/2013,"1,516.25","1,520.75","1,510.00","1,518.50"
02/13/2013,"1,517.50","1,522.00","1,513.00","1,517.20"
02/12/2013,"1,512.50","1,519.00","1,508.50","1,516.20"
02/11/2013,"1,513.50","1,517.00","1,509.75","1,513.10"
02/08/2013,"1,505.00","1,515.00","1,503.75","1,512.50"
02/07/2013,"1,507.25","1,511.00","1,494.50","1,505.25"
02/06/2013,"1,507.25","1,510.25","1,499.00","1,506.75"
02/05/2013,"1,492.50","1,511.00","1,492.25","1,506.00"
02/04/2013,"1,508.00","1,508.50","1,490.25","1,493.50"
02/01/2013,"1,496.00","1,510.50","1,495.75","1,506.70"
01/31/2013,"1,494.25","1,500.00","1,491.25","1,493.25"
01/30/2013,"1,505.00","1,506.00","1,493.50","1,495.25"
01/29/2013,"1,495.50","1,505.75","1,491.00","1,505.00"
01/28/2013,"1,495.75","1,500.00","1,491.25","1,497.00"
01/25/2013,"1,487.75","1,499.25","1,486.75","1,495.75"
01/24/2013,"1,483.25","1,497.75","1,482.75","1,491.75"
01/23/2013,"1,490.50","1,491.25","1,484.50","1,490.25"
01/22/2013,"1,478.00","1,491.50","1,475.00","1,489.50"
01/18/2013,"1,475.50","1,481.00","1,470.50","1,479.00"
01/17/2013,"1,465.00","1,480.50","1,460.50","1,475.75"
01/16/2013,"1,467.00","1,469.00","1,460.00","1,465.50"
01/15/2013,"1,465.00","1,468.25","1,456.50","1,465.25"
01/14/2013,"1,466.75","1,471.25","1,460.25","1,464.25"
01/11/2013,"1,469.75","1,471.50","1,462.25","1,467.25"
01/10/2013,"1,456.50","1,470.25","1,454.75","1,467.00"
01/09/2013,"1,451.50","1,459.50","1,451.25","1,455.75"
01/08/2013,"1,456.75","1,457.00","1,446.00","1,452.25"
01/07/2013,"1,460.25","1,460.75","1,450.75","1,455.75"
01/04/2013,"1,454.00","1,463.00","1,451.25","1,457.75"
01/03/2013,"1,456.00","1,460.50","1,450.00","1,453.50"
01/02/2013,"1,443.00","1,458.00","1,438.25","1,457.00"
